whats all there ?	SELECT DISTINCT job.job_id FROM job
what web related jobs require a bscs but no experience ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id WHERE area.area = "web" AND job.req_deg = "BSCS" AND job.req_exp is NULL
show me programmer jobs requiring no experience on unix ?	SELECT DISTINCT job.job_id FROM job JOIN platform ON job.job_id = platform.job_id WHERE job.title = "Programmer" AND platform.platform = "unix" AND job.req_exp is NULL
what jobs in houston are there that requires a bscs with 1 year of experience ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE city.city_name = "houston" AND job.req_deg = "BSCS" AND job.req_exp = 1
what jobs use 'c++' with the web on macs ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE language.language = "c++" AND area.area = "web" AND platform.platform = "mac"
what jobs in ibm in austin do not need a degree ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.company = "IBM" AND city.city_name = "austin" AND job.req_deg is NULL
could a senior consulting engineer find work in boston ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.title = "Senior Consulting Engineer" AND city.city_name = "boston"
what jobs in austin require a bscs degree and deal with 'tcp/ip' ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id WHERE city.city_name = "austin" AND job.req_deg = "BSCS" AND area.area = "tcp/ip"
what jobs in austin only require a bscs and no experience ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE city.city_name = "austin" AND job.req_deg = "BSCS" AND job.req_exp is NULL
what jobs are there in texas that use java and require no experience ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "texas" AND language.language = "java" AND job.req_exp is NULL
what jobs are there in texas that use java and require no experience ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "texas" AND language.language = "java" AND job.req_exp is NULL
show me 'c++' jobs requiring a bscs in austin ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND job.req_deg = "BSCS" AND city.city_name = "austin"
what are the 'c++' jobs in austin requiring a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND city.city_name = "austin" AND job.req_deg = "BSCS"
show me houston jobs using 'c++' on pc ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "houston" AND language.language = "c++" AND platform.platform = "pc"
what java jobs are there with ibm in austin ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "java" AND job.company = "IBM" AND city.city_name = "austin"
show me the 'c++' jobs in nashville that desire 2 years experience	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND city.city_name = "nashville" AND job.des_exp = 2
show me a dell job in austin requiring a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.company = "Dell" AND city.city_name = "austin" AND job.req_deg = "BSCS"
what are the 'c++' jobs in austin requiring a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND city.city_name = "austin" AND job.req_deg = "BSCS"
show me 'c++' jobs requiring a bscs in austin ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND job.req_deg = "BSCS" AND city.city_name = "austin"
list the jobs requiring java a bscs 2 years experience	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "java" AND job.req_deg = "BSCS" AND job.req_exp = 2
show me a dell job in austin requiring a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.company = "Dell" AND city.city_name = "austin" AND job.req_deg = "BSCS"
what jobs in austin desiring a bscs are there for a 'c++' programmer ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "austin" AND job.des_deg = "BSCS" AND language.language = "c++"
are there any jobs for people in austin that want to program in lisp but do not have a degree ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "austin" AND language.language = "lisp" AND job.req_deg is NULL
are there any jobs for people in austin that want to program in lisp but do not have a degree ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "austin" AND language.language = "lisp" AND job.req_deg is NULL
show me a job that requires 'c++' and java and is in austin ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND language.language = "java" AND city.city_name = "austin"
what jobs in austin use 'c++' and java ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "austin" AND language.language = "c++" AND language.language = "java"
show me jobs at dell requiring no experience and a bscs ?	SELECT DISTINCT job.job_id FROM job WHERE job.company = "Dell" AND job.req_exp is NULL AND job.req_deg = "BSCS"
what austin jobs that use cobol do not require any experience ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "austin" AND language.language = "cobol" AND job.req_exp is NULL
show me jobs at dell requiring no experience and a bscs ?	SELECT DISTINCT job.job_id FROM job WHERE job.company = "Dell" AND job.req_exp is NULL AND job.req_deg = "BSCS"
show me the hardware platforms associated with a netware administrator with ibm ?	SELECT DISTINCT platform.platform FROM job JOIN platform ON job.job_id = platform.job_id WHERE job.title = "NetWare Administrator" AND job.company = "IBM"
show me the senior software developer jobs which require a master ?	SELECT DISTINCT job.job_id FROM job WHERE job.title = "Senior Software Developer" AND job.req_deg = "master"
are there any jobs in austin requiring at least a bscs and knowing latex ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "austin" AND job.req_deg = "BSCS" AND language.language = "latex"
show me the jobs using 'c++' that require a bscs but desire a mscs ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND job.req_deg = "BSCS" AND job.des_deg = "MSCS"
show me the jobs using 'c++' that require a bscs but desire a mscs ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND job.req_deg = "BSCS" AND job.des_deg = "MSCS"
which jobs in austin offer for students fresh out of college in networking ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id WHERE city.city_name = "austin" AND job.req_exp is NULL AND area.area = "networking"
which jobs in austin offer for students fresh out of college in networking ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id WHERE city.city_name = "austin" AND job.req_exp is NULL AND area.area = "networking"
what ai jobs are there in texas that pay 65000 ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE area.area = "ai" AND city.city_name = "texas" AND salary.money >= 65000 AND salary.time = "year"
are there any jobs requiring a bscs for boeing in seattle ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.req_deg = "BSCS" AND job.company = "Boeing" AND city.city_name = "seattle"
what jobs on pc are for programming assembly and desire 5 years experience ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE platform.platform = "pc" AND language.language = "assembly" AND job.des_exp = 5
what jobs on pc are for programming assembly and desire 5 years experience ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE platform.platform = "pc" AND language.language = "assembly" AND job.des_exp = 5
show me jobs using lisp that require a bscs and desire a msee ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "lisp" AND job.req_deg = "BSCS" AND job.des_deg = "MSEE"
what programmer positions in austin require no experience ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.title = "Programmer" AND city.city_name = "austin" AND job.req_exp is NULL
show me the senior development engineer jobs which require a master ?	SELECT DISTINCT job.job_id FROM job WHERE job.title = "Senior Development Engineer" AND job.req_deg = "master"
what are the jobs for a 'c++' programmer in austin ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND job.title = "Programmer" AND city.city_name = "austin"
show me jobs located in austin for 'c++' programmers ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "austin" AND language.language = "c++" AND job.title = "Programmer"
are there any mac programmer jobs open in austin ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN platform ON job.job_id = platform.job_id WHERE platform.platform = "mac" AND job.title = "Programmer" AND city.city_name = "austin"
show me jobs desiring a mscs in austin with microsoft ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.des_deg = "MSCS" AND city.city_name = "austin" AND job.company = "Microsoft"
list all jobs using 'c++' and java in california ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND language.language = "java" AND city.city_name = "california"
what jobs as manufacturing manager pay 100000 ?	SELECT DISTINCT job.job_id FROM job JOIN salary ON job.job_id = salary.job_id WHERE job.title = "Manufacturing Manager" AND salary.money >= 100000 AND salary.time = "year"
what jobs are there for 'c++' unix developer ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE language.language = "c++" AND platform.platform = "unix" AND job.title = "Developer"
which jobs require c and 'c++' but not java ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "c" AND language.language = "c++" AND language.language != "java"
what web jobs are available that need mac experience and no degree ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN platform ON job.job_id = platform.job_id WHERE area.area = "web" AND platform.platform = "mac" AND job.req_deg is NULL AND job.req_exp is not NULL
is there anything for an old cobol programmer on mvs ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE language.language = "cobol" AND job.title = "Programmer" AND platform.platform = "mvs"
which jobs are for bsee majors with at least 5 years experience in windows nt ?	SELECT DISTINCT job.job_id FROM job JOIN platform ON job.job_id = platform.job_id WHERE job.req_deg = "BSEE" AND job.req_exp = 5 AND platform.platform = "windows nt"
which jobs are for bsee majors with at least 5 years experience in windows nt ?	SELECT DISTINCT job.job_id FROM job JOIN platform ON job.job_id = platform.job_id WHERE job.req_deg = "BSEE" AND job.req_exp = 5 AND platform.platform = "windows nt"
what jobs are there which require java on windows and unix ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE language.language = "java" AND platform.platform = "windows" AND platform.platform = "unix"
show me austin jobs requiring a bscs degree with a salary greater than 50000 per year ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "austin" AND job.req_deg = "BSCS" AND salary.money >= 50000 AND salary.time = "year"
what ibm jobs require using java on commodores ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE job.company = "IBM" AND language.language = "java" AND platform.platform = "commodores"
i sure would like a perl job at microsoft involving databases ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "perl" AND job.company = "Microsoft" AND area.area = "database"
what ibm jobs require using java on commodores ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE job.company = "IBM" AND language.language = "java" AND platform.platform = "commodores"
show me jobs in austin using solaris that do not require a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "austin" AND platform.platform = "solaris" AND job.req_deg != "BSCS"
show me jobs in austin using solaris that do not require a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "austin" AND platform.platform = "solaris" AND job.req_deg != "BSCS"
who might offer me 50000 for web development ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 50000 AND salary.time = "year" AND area.area = "web" AND job.title = "Developer"
show me whats out there for perl developers on windows ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE language.language = "perl" AND job.title = "Developer" AND platform.platform = "windows"
are there any jobs at dell that require no experience and pay 50000 ?	SELECT DISTINCT job.job_id FROM job JOIN salary ON job.job_id = salary.job_id WHERE job.company = "Dell" AND job.req_exp is NULL AND salary.money >= 50000 AND salary.time = "year"
what jobs use 'c++' on mac and pay 70000 ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id JOIN salary ON job.job_id = salary.job_id WHERE language.language = "c++" AND platform.platform = "mac" AND salary.money >= 70000 AND salary.time = "year"
which jobs in houston offer over 50000 in graphics ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "houston" AND salary.money >= 50000 AND salary.time = "year" AND area.area = "graphics"
which jobs in houston offer over 50000 in graphics ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "houston" AND salary.money >= 50000 AND salary.time = "year" AND area.area = "graphics"
show me jobs in dallas requiring knowledge of linux and pays more than 50000 a year ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN platform ON job.job_id = platform.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "dallas" AND platform.platform = "linux" AND salary.money >= 50000 AND salary.time = "year"
show me the jobs concerning game developer on a playstation ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN platform ON job.job_id = platform.job_id WHERE area.area = "games" AND job.title = "Developer" AND platform.platform = "playstation"
what jobs use cobol on ibm machines and pay 70000 ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id JOIN salary ON job.job_id = salary.job_id WHERE language.language = "cobol" AND platform.platform = "ibm" AND salary.money >= 70000 AND salary.time = "year"
show me the networking jobs in houston with a salary of 50000 ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE area.area = "networking" AND city.city_name = "houston" AND salary.money >= 50000 AND salary.time = "year"
what jobs are there for 'c++' programmers which pay more than 60000 per year ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN salary ON job.job_id = salary.job_id WHERE language.language = "c++" AND job.title = "Programmer" AND salary.money >= 60000 AND salary.time = "year"
what jobs are there working for microsoft programming lisp for autocad ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id JOIN language ON job.job_id = language.job_id WHERE job.company = "Microsoft" AND language.language = "lisp" AND application.application = "autocad"
show me houston jobs using c in the specialty area of oil pipeline modeling ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "houston" AND language.language = "c" AND area.area = "oil pipeline modeling"
show me houston jobs using c in the specialty area of oil pipeline modeling ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "houston" AND language.language = "c" AND area.area = "oil pipeline modeling"
what jobs are there working for microsoft programming lisp for autocad ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id JOIN language ON job.job_id = language.job_id WHERE job.company = "Microsoft" AND language.language = "lisp" AND application.application = "autocad"
what jobs in california require java and internet experience ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "california" AND language.language = "java" AND area.area = "internet" AND job.req_exp is not NULL
show jobs that do not require a degree for visual basic programmers ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE job.req_deg is NULL AND language.language = "visual basic" AND job.title = "Programmer"
show me jobs in computer graphics requiring a ba in art and knowledge of 'speedy3dgraphics' ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id JOIN area ON job.job_id = area.job_id WHERE area.area = "graphics" AND job.req_deg = "BA" AND application.application = "speedy3dgraphics"
what jobs desire 2 years of experience with powerbuilder on windows nt ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE job.des_exp = 2 AND language.language = "powerbuilder" AND platform.platform = "windows nt"
show me jobs in computer graphics requiring a ba in art and knowledge of 'speedy3dgraphics' ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id JOIN area ON job.job_id = area.job_id WHERE area.area = "graphics" AND job.req_deg = "BA" AND application.application = "speedy3dgraphics"
what jobs desire 2 years of experience with powerbuilder on windows nt ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE job.des_exp = 2 AND language.language = "powerbuilder" AND platform.platform = "windows nt"
show the jobs offering 40000 working with c on windows nt ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 40000 AND salary.time = "year" AND language.language = "c" AND platform.platform = "windows nt"
show the jobs offering 40000 working with c on windows nt ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 40000 AND salary.time = "year" AND language.language = "c" AND platform.platform = "windows nt"
what jobs require experience in 'c++' and java but not perl ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND language.language = "java" AND language.language != "perl" AND job.req_exp is not NULL
what austin area web jobs require java and 'c++' ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "austin" AND area.area = "web" AND language.language = "java" AND language.language = "c++"
what jobs require 10 years of experience require a phd are in cobol and are located in texas ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE job.req_exp = 10 AND job.req_deg = "PhD" AND language.language = "cobol" AND city.city_name = "texas"
what jobs require 10 years of experience require a phd in cs are in cobol and are located in texas ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE job.req_exp = 10 AND job.req_deg = "PhD" AND language.language = "cobol" AND city.city_name = "texas"
show all intern positions in texas with network and java ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE job.title = "intern" AND city.city_name = "texas" AND area.area = "network" AND language.language = "java"
moving to canada need a job with unix java and ibm ?	SELECT DISTINCT job.job_id FROM job JOIN country ON job.job_id = country.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE country.country = "canada" AND platform.platform = "unix" AND language.language = "java" AND platform.platform = "ibm"
what developer jobs in austin require a bscs and 'c++' ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE job.title = "Developer" AND city.city_name = "austin" AND job.req_deg = "BSCS" AND language.language = "c++"
show me jobs in tulsa using fortran on vax requiring a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "tulsa" AND language.language = "fortran" AND platform.platform = "vax" AND job.req_deg = "BSCS"
are there any jobs in austin developing games in x86 using assembly ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "austin" AND area.area = "games" AND platform.platform = "x86" AND language.language = "assembly"
show me jobs in tulsa using fortran on vax requiring a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "tulsa" AND language.language = "fortran" AND platform.platform = "vax" AND job.req_deg = "BSCS"
what jobs are available that require java but not internet experience or ai experience ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "java" AND job.job_id NOT IN (SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id WHERE (area.area = "internet" AND job.req_exp is not NULL) OR (area.area = "ai" AND job.req_exp is not NULL))
what jobs are there for austin mac programmer using 'c++' ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "austin" AND platform.platform = "mac" AND job.title = "Programmer" AND language.language = "c++"
show me the jobs using perl with lockheed martin aeronautics in colorado ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "perl" AND job.company = "Lockheed Martin Aeronautics" AND city.city_name = "colorado"
show me the jobs using perl with lockheed martin aeronautics in colorado ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "perl" AND job.company = "Lockheed Martin Aeronautics" AND city.city_name = "colorado"
i wonder what jpl does on unix with prolog and vax ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE job.company = "JPL" AND platform.platform = "unix" AND language.language = "prolog" AND platform.platform = "vax"
what jobs in dallas require a bscs and 'c++' but not java ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "dallas" AND job.req_deg = "BSCS" AND language.language = "c++" AND language.language != "java"
mvs cobol and databases are the key to tivoli ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE platform.platform = "mvs" AND language.language = "cobol" AND area.area = "database" AND job.company = "Tivoli"
what oracle jobs are there with compaq in houston using pc ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id JOIN city ON job.job_id = city.job_id JOIN platform ON job.job_id = platform.job_id WHERE application.application = "oracle" AND job.company = "Compaq" AND city.city_name = "houston" AND platform.platform = "pc"
which jobs offer me 40000 to work on internet and web with perl ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN language ON job.job_id = language.job_id JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 40000 AND salary.time = "year" AND area.area = "internet" AND area.area = "web" AND language.language = "perl"
what jobs as a senior software developer are available in houston but not san antonio ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.title = "Senior Software Developer" AND city.city_name = "houston" AND city.city_name != "san antonio"
what jobs require a bscs 4 years of experience pay 50000 and are in san jose ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE job.req_deg = "BSCS" AND job.req_exp = 4 AND salary.money >= 50000 AND salary.time = "year" AND city.city_name = "san jose"
what jobs require a bscs 4 years of experience pay 50000 and are in san jose ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE job.req_deg = "BSCS" AND job.req_exp = 4 AND salary.money >= 50000 AND salary.time = "year" AND city.city_name = "san jose"
what jobs using java and perl are available in dallas and pay 50000 a year ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN salary ON job.job_id = salary.job_id WHERE language.language = "java" AND language.language = "perl" AND city.city_name = "dallas" AND salary.money >= 50000 AND salary.time = "year"
show me management jobs in boston requiring an mba and the knowledge of visual basic ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE area.area = "management" AND city.city_name = "boston" AND job.req_deg = "MBA" AND language.language = "visual basic"
show me management jobs in boston requiring an mba and the knowledge of visual basic ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE area.area = "management" AND city.city_name = "boston" AND job.req_deg = "MBA" AND language.language = "visual basic"
what jobs in california pay 60000 for sql development ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "california" AND salary.money >= 60000 AND salary.time = "year" AND language.language = "sql" AND job.title = "Developer"
what jobs in san jose offer a java programmer for 40000 a year ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "san jose" AND language.language = "java" AND job.title = "Programmer" AND salary.money >= 40000 AND salary.time = "year"
what engineer positions in telecommunications companies in dallas do not require 'c++' ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE job.title = "engineer" AND area.area = "telecommunications" AND city.city_name = "dallas" AND language.language != "c++"
are there jobs using vb in seattle with sql server and on windows nt ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE language.language = "vb" AND city.city_name = "seattle" AND application.application = "sql server" AND platform.platform = "windows nt"
